channelId,channelUrl,channelTitle,country,videos,views,suggest,examples,rules,note
UCU1_7qJc-ZA_kOkvaWok13w,https://www.youtube.com/channel/UCU1_7qJc-ZA_kOkvaWok13w,"인물30초",,1,10152,"politics:1","송석준 ‘추할 추 자’ 발언에 추미애 일침…ㅋㅋ #정치쇼츠  #정치이슈",,
UCq7af5lj-gUy1qeN9DlNI9g,https://www.youtube.com/channel/UCq7af5lj-gUy1qeN9DlNI9g,"뉴스핌TV",KR,1,10058,"politics:1","[스팟Live] '국민의힘 대구서 총공세'...야당탄압·독재정치 국민 규탄대회 생중계 | 25.09.21",,
UCtxvXNz6_tgbA1pMGyt2F5w,https://www.youtube.com/channel/UCtxvXNz6_tgbA1pMGyt2F5w,"초급영어 My idiom journal",,1,10029,"senior:1","시니어도 쉬운영어 | 중장년을 위한 헷갈리는 단어모음 #생활영어 #시니어영어 #쉬운영어 #초보영어",,
UCyNvqw6Xo4cAJmuWP84CIow,https://www.youtube.com/channel/UCyNvqw6Xo4cAJmuWP84CIow,"iTOP21sports",KR,2,9690,"sports:2","2025 WK리그ㅣ문경상무 vs 세종스포츠토토ㅣ26Roundㅣ2025 WK·League(101)ㅣ2025.09.22ㅣ문경시민운동장 / 2025 육상ㅣ2025 경기 학교스포츠클럽 축제초·중·고(남,여)ㅣ오전 경기ㅣ25.09.21ㅣ부천종합운동장",,
UCtwZC_Dt7_GTWA7ksdsAmpQ,https://www.youtube.com/channel/UCtwZC_Dt7_GTWA7ksdsAmpQ,"힐링이 필요할때 When you need healing",KR,1,9652,"entertainment:1","황혼 결혼으로 화제된 연예인 TOP7",,
UCdLyq9bdchhI5Dqvlx-Esgw,https://www.youtube.com/channel/UCdLyq9bdchhI5Dqvlx-Esgw,"게임발굴단",KR,1,9539,"review:1","신작 게임 나오면? 바로 플레이 vs 기다렸다 한다",,
UCOOvdoOcqqqkJs1XBMmny9g,https://www.youtube.com/channel/UCOOvdoOcqqqkJs1XBMmny9g,"Minsu 민수",,1,9510,"review:1","아이폰17 전 모델 전 색상 실물 후기&색상 추천(구매 전 필수 시청)",,
UCKVt3arMXfa6XZezR1UnjqQ,https://www.youtube.com/channel/UCKVt3arMXfa6XZezR1UnjqQ,"이구역의 듀공",KR,1,9310,"review:1","주말특가 !! !! 스팀 게임 할인 추천 25가지 !! [ Steam GAME 스팀 게임 추천 ]",,
UCfHnlNqAgapCloIh5FuUsMA,https://www.youtube.com/channel/UCfHnlNqAgapCloIh5FuUsMA,"치매예방연구소",KR,1,9216,"senior:1","치매에 잘걸리는 혈액형 순위! #치매예방#치매 #건강한중년 #시니어건강 #알츠하이머예방 #알츠하이머",,
UCQXdoHwJh5yQ5CwWIm7GXAQ,https://www.youtube.com/channel/UCQXdoHwJh5yQ5CwWIm7GXAQ,"연예햄찌",,3,8793,"entertainment:3","지드래곤 서울 앙코르콘 확정 #연예 #이슈 #연예인 #아이돌 #kpop #지드래곤 #지디 #GD / 드디어 완전체로 무대하는 빅뱅 #연예 #이슈 #kpop #연예인 #가수 #아이돌 / 로블록스에서 팬미팅 진행하는 에스파 #연예 #이슈 #kpop #연예인 #가수 #뉴스 #아이돌 #에스파 #카리나 #윈터",,
UC-xD2dOQvxS8pntMVC1Wo0w,https://www.youtube.com/channel/UC-xD2dOQvxS8pntMVC1Wo0w,"운명극장",VN,1,8649,"entertainment:1","'이게 무슨 내.란?' 대법원 분위기 뒤집혔다#문형배#한국연예인#한국정치#정치뉴스",,
UC1ifSsWUG241rRfK0ezYCgA,https://www.youtube.com/channel/UC1ifSsWUG241rRfK0ezYCgA,"KNN NEWS",KR,3,8519,"politics:2|entertainment:1","🔴현장PLAY 국민의힘 야당 탄압 독재 정치 규탄대회 l 장동혁 당대표 外 l 25.09.21 / KNN / 🔴LIVE 국민의힘 야당 탄압 독재 정치 규탄대회 l 장동혁 당대표 外 l 25.09.21 / KNN / 인천 중학생 유인 신고 해프닝…""연예기획사 캐스팅"" / KNN",,
UCVYtFJ0FRnshJTrgLWfqsrw,https://www.youtube.com/channel/UCVYtFJ0FRnshJTrgLWfqsrw,"잠원",,1,8447,"community:1","지는 판을 끌어치기로 이기기??  (근데 팀원 판단 맞아?)  #게임 #서든세이브 #온라인게임 #서든어택",,
UCYLzSAyxfZT_YLGLYRuxGJQ,https://www.youtube.com/channel/UCYLzSAyxfZT_YLGLYRuxGJQ,"코드 시네마틱 [Code Cinematic]",KR,1,8415,"ai:1","요즘 AI가 만든다는 K-느와르 수준 ㄷㄷ👊",,
UCX0pFQQ0_T6hiRgvzOQSI_Q,https://www.youtube.com/channel/UCX0pFQQ0_T6hiRgvzOQSI_Q,"뉴신문",,1,8203,"sports:1","[스포츠] 손흥민, 영국 언론에 일침! 그 이유는? #손흥민 #스포츠뉴스 #핫이슈",,
UCaVuYo_tiiNzTSmlnM-A2kQ,https://www.youtube.com/channel/UCaVuYo_tiiNzTSmlnM-A2kQ,"시사IN(시사인)",KR,1,7940,"community:1","신인규 ""이재명 커뮤니티 끊어라? 이준석 커뮤 글 퍼나른 증거 나한테 다 있어! 국힘 입당하고 싶어서 쓴 글!"" ""한학자 구속된다""｜[김은지의 ",,
UCi0nrsPnbnCpgZbBYZxV3qg,https://www.youtube.com/channel/UCi0nrsPnbnCpgZbBYZxV3qg,"꿈꾸는노년",KR,1,7895,"senior:1","함익병 원장이 말하는 피부 좋아지는 습관은 이것 #시니어피부관리",,
UC7UMJv2EwpwJ4hpr0APdc6A,https://www.youtube.com/channel/UC7UMJv2EwpwJ4hpr0APdc6A,"헬로팡팡",KR,2,7882,"review:2","쿠팡에서 찾은 인생 꿀템 세가지 21편 #쇼핑 #제품리뷰 #사용후기 #생활용품 #주방용품 #홈인테리어 #살림추천 #꿀팁 / 쿠팡에서 찾은 인생 꿀템 세가지 19편 #쇼핑 #제품리뷰 #사용후기 #생활용품 #주방용품 #홈인테리어 #살림추천 #꿀팁",,
UCmLeOdnnbc8pvgOhn744ZDA,https://www.youtube.com/channel/UCmLeOdnnbc8pvgOhn744ZDA,"롤 EXPRESS",,1,7740,"official:1","오피셜) 100억 쓰고 4위딱",,
UCkzeQZIwauubLPdegFM5bcQ,https://www.youtube.com/channel/UCkzeQZIwauubLPdegFM5bcQ,"김아혜의 강아지 ai 놀이터",KR,1,7708,"ai:1","ai로 귀여운 강아지 ai 영상 만들기 아이디어 1- 물감에서 나오는 귀여운 우리 강아지 ai 영상 만들기 (feat. chat gpt, 하이루",,
UCMe445IIQn_f0s7G2wdAOZg,https://www.youtube.com/channel/UCMe445IIQn_f0s7G2wdAOZg,"차도녀TV",KR,1,7369,"review:1","드디어 볼보 신차! 내년 출시하는 ES90, EX90 실물리뷰! 주행거리 700km!?",,
UCr-BsqUguoNpv3kxjsjorgA,https://www.youtube.com/channel/UCr-BsqUguoNpv3kxjsjorgA,"AI 머니",KR,1,7338,"ai:1","모든 AI 도구를 무료로 무제한 사용하는 역대급 방법 (100% 합법)",,
UC-3JbJ_z7SlLIyMlgi7W83g,https://www.youtube.com/channel/UC-3JbJ_z7SlLIyMlgi7W83g,"살림연구소",KR,1,7315,"review:1","다이소 아이패드거치대 솔직리뷰 #내돈내산  #다이소",,
UCSTWvkyl1Dr46jYR2IkxBRw,https://www.youtube.com/channel/UCSTWvkyl1Dr46jYR2IkxBRw,"튼튼시니어",KR,1,7147,"senior:1","삼성 이재용 회장이 건강을 위해  매일 챙겨 먹는  '이것' #시니어건강 #장수비결 ",,
UCzrC0oZstG7pk4W_CxbMUBQ,https://www.youtube.com/channel/UCzrC0oZstG7pk4W_CxbMUBQ,"겜플리",KR,1,7034,"game:1","시간순삭 삽가능 총정리 킬링타임 모바일게임 추천 30가지",,
UCvXqWVpq2kP4JDxWdmVKYfg,https://www.youtube.com/channel/UCvXqWVpq2kP4JDxWdmVKYfg,"50쑤기",KR,1,7028,"review:1","안세영 화이팅!!! #안세영 #배드민턴 #대한민국자랑 #스포츠스타 #감동의순간 #AnSeYoung #Badminton #Champion #Spo",,
UCwZJkqjDzZzJkFBnglMEfJQ,https://www.youtube.com/channel/UCwZJkqjDzZzJkFBnglMEfJQ,"창원맛집 김해맛집 부산맛집 욤뚜",,1,6870,"review:1","협찬 기본으로 껍데기 서비스에 리뷰이벤트로 된장술밥, 네이버 예약 폭탄계란찜 서비스주고 콘치즈 무제한 초벌되어 나와서 잡내도 없고 빨리익어서 좋",,
UCFXpzNlJEWG4_j2DnZodGpQ,https://www.youtube.com/channel/UCFXpzNlJEWG4_j2DnZodGpQ,"동네방네",KR,1,6864,"community:1","일요일은 할머니 #웃긴영상 #웃긴이야기 #웃긴짤 #시니어 #시니어유머 #각종유머 #이슈 #시니어건강 #시니어라이프 #반전사연 #shorts #s",,
UCCg8qTgxGZA2B3LpIOQByrQ,https://www.youtube.com/channel/UCCg8qTgxGZA2B3LpIOQByrQ,"한입만",KR,1,6846,"entertainment:1","여전한 미모의 40대 미혼 여자 연예인 TOP10! #연예인 #이슈 #연예 #스타",,
UCYM3qUEffEx-u48OG-6BRbg,https://www.youtube.com/channel/UCYM3qUEffEx-u48OG-6BRbg,"AI 돈나",KR,1,6844,"ai:1","Ai 시니어 롱폼 영화같은 ’도입부’로 조회수 올리는 방법 | VEO3로 움직이는 사진 만들기 (최초공개)",,
UCM9XzN_3lmh2RWzZasqdrxA,https://www.youtube.com/channel/UCM9XzN_3lmh2RWzZasqdrxA,"겜talks",KR,1,6842,"ai:1","쿠터뷰 #37",,
UC8UnJZq1REV_klso4UCPUUg,https://www.youtube.com/channel/UC8UnJZq1REV_klso4UCPUUg,"포니의 리뷰채널",KR,1,6824,"review:1","2025  LCK 플레이오프 경기리뷰 0920 / 한화생명 VS KT",,
UCvDVQ48hAY0tenSQ2dfp8RQ,https://www.youtube.com/channel/UCvDVQ48hAY0tenSQ2dfp8RQ,"껨40th",,1,6792,"review:1","플스5 게임 추천! 새로운 가을 할인! 9월 4주차! 최대 90%! (2025.09.20)",,
UCIIpmDPVk7nzNHEUSHmvkUg,https://www.youtube.com/channel/UCIIpmDPVk7nzNHEUSHmvkUg,"채널A 뉴스TOP10",,1,6718,"politics:1","국민의힘 “야당 탄압·독재정치 규탄” 장외집회 / 채널A / 뉴스 TOP10",,
UCv8a0o9gl-HtNCeBX4PrRnA,https://www.youtube.com/channel/UCv8a0o9gl-HtNCeBX4PrRnA,"프리뷰N",,2,6180,"sports:2","스포츠 분석 : 9월 22일 MLB 분석 by 프리뷰N / 스포츠 분석 : 9월 21일 MLB 분석 by 프리뷰N",,
UC6KzTxFVW33qfY1WGWZoD5A,https://www.youtube.com/channel/UC6KzTxFVW33qfY1WGWZoD5A,"찹찹대학(맛집리뷰학과)",KR,1,6171,"review:1","사라진 부산 해녀촌에 지금 가야하는 이유",,
UCGdnGrIh9Nc2aR59ZFtcrVQ,https://www.youtube.com/channel/UCGdnGrIh9Nc2aR59ZFtcrVQ,"으악이네",KR,1,6113,"review:1","리뷰만 만개가 넘는 갈치집에 다녀왔습니다!",,
UCk-T0sVHO9CZavbei_eWWjw,https://www.youtube.com/channel/UCk-T0sVHO9CZavbei_eWWjw,"훈튜브",KR,1,6046,"community:1","정대진 선수와 비교 심사한 썰 푼다. (feat. 스포츠 모델 박민규)",,
UC95EEUaRmKAXUdlzm8VULWQ,https://www.youtube.com/channel/UC95EEUaRmKAXUdlzm8VULWQ,"부식이TV(부동산,식사,etc)",KR,2,5766,"community:2","우와... 커뮤니티수영장 뷰지린다 / 롯데캐슬드메르 _ 랜드마크가 생겼다 | 커뮤니티 그리고 71타입",,
UCSd6jlFPB6iVG3eCTH7XJZA,https://www.youtube.com/channel/UCSd6jlFPB6iVG3eCTH7XJZA,"시사포커스TV",KR,1,5743,"politics:1","이재명 '여적여' 발언 저격한 이준석 ""커뮤니티에서나 통용될 만한 표현""",,
UC41Vyqs1wSY0FTMqDsLsELA,https://www.youtube.com/channel/UC41Vyqs1wSY0FTMqDsLsELA,"SBS 옛날 드라마 - 빽드",KR,1,5629,"entertainment:1","드라마적 허용 미쳤다 #리멤버 #아들의전쟁 #출근후리뷰",,
UCAqLGhJD4ebiIcktYLAQuXA,https://www.youtube.com/channel/UCAqLGhJD4ebiIcktYLAQuXA,"행복한거니?TV, 스포츠 토토# 프로토 축구",KR,1,5612,"sports:1","#스포츠토토 #프로토112 #축구배당분석 #MLB배당분석 ",,
UCY1YYzHii9Gh450I1A4YDhw,https://www.youtube.com/channel/UCY1YYzHii9Gh450I1A4YDhw,"플랜b TV",KR,1,5477,"review:1","새로운 딸깍 체결식 다마스쿠스 322 원터치 스마트 전자찌 실사용리뷰 및 시청자 이벤트(30명) 붕어낚시 전용 전자찌",,
UCqbkrJVyKMnGpEPcwNcmBnQ,https://www.youtube.com/channel/UCqbkrJVyKMnGpEPcwNcmBnQ,"nule.officiel",KR,1,5308,"entertainment:1","부산국제영화제 뒤집은 심은경, #패션 #셀럽패션 출처:일간스포츠",,
UC4ulpGYm1cZvLOu68YN30XA,https://www.youtube.com/channel/UC4ulpGYm1cZvLOu68YN30XA,"고갯마루 Summit Corsa Gruppo",KR,1,5204,"review:1","캐딜락 Cadillac ATS-V [차량리뷰]",,
UCzvgH9ZDANlu_SMLF4G1Z4Q,https://www.youtube.com/channel/UCzvgH9ZDANlu_SMLF4G1Z4Q,"조용한 중고차",,2,5141,"sports:1|community:1","감가만1550만원! 최상위 트림 더 뉴 렉스턴 스포츠 익스페디션 옵션가득 요소수커버+언더커버+하체보강 완료 #렉스턴 / 언더커버+요소수커버+하부튜닝 더 뉴 렉스턴 스포츠 익스페디션 최상위 트림 썬루프 제외한 풀옵션 최저가 판매!",,
UCIGRLDELdJ0AEIIsDZmxALQ,https://www.youtube.com/channel/UCIGRLDELdJ0AEIIsDZmxALQ,"부안타샤아저씨린넨옷",,2,5080,"senior:2","우아한 시니어패션 중년패션 #부안타샤아저씨  #린넨원피스 #린넨옷 #린넨 #시니어패션 #중년패션 부안타샤아저씨 린넨원피스 린넨블라우스 린넨스커트 / 5566778899 통큰오리엔 린넨롱가디간 #린넨원피스 #시니어패션 #중년패션 #부안타샤아저씨 우아한 중장년여성을위한 패션코디 이태리감성 부안타",,
UCFFLYdNspPGbVvPQOlhql3Q,https://www.youtube.com/channel/UCFFLYdNspPGbVvPQOlhql3Q,"오늘리뷰",KR,1,5055,"review:1","손잡이 관통 마술 리뷰??! #마술 #실험 #테스트 #리뷰",,
UChqmY6pCwH73dfeTFwYorfw,https://www.youtube.com/channel/UChqmY6pCwH73dfeTFwYorfw,"애니랜드",,1,4928,"review:1","십종영법 최종, 이계신장 마허라 #주술회전 #애니리뷰",,
UC7gI335fHJSXHXexnUcKnLw,https://www.youtube.com/channel/UC7gI335fHJSXHXexnUcKnLw,"새벽",,1,4926,"community:1","250919 커뮤니티비프 '무뢰한' GV | 혜경에게 준 귀걸이의 의미 | 재곤은 이미 혜경이란 늪에 빠져있었다",,
UChDhJMrIcL8l-ZVjBeXOpGQ,https://www.youtube.com/channel/UChDhJMrIcL8l-ZVjBeXOpGQ,"황혼로망스",KR,1,4849,"senior:1","죽은 아들 친구가 대물을 흔들며 훅 다가오는데...｜황혼로망스｜시니어로맨스｜노후사연｜어른들의 이야기｜듣는 라디오｜오디오북",,
UCXFiXE_m7ebjCFtSJr4YEEg,https://www.youtube.com/channel/UCXFiXE_m7ebjCFtSJr4YEEg,"동월량",KR,2,4782,"ai:2","괴수 8호 더 게임 10호 호시나 리세마라 더 달려 볼게요!! (진행 계정 뽑기 망함..) / 괴수 8호 더게임 진짜.. 이것들 미친것 같은데요? 아니 신캐릭이 또나와?!!!",,
UCBWzBNbtA_TS3oYtSVWJxNQ,https://www.youtube.com/channel/UCBWzBNbtA_TS3oYtSVWJxNQ,"가성피아",KR,1,4755,"sports:1","[가성피아 스포츠] 배트가 부러져도 멈추지 않는 오타니의 타격",,
UCYwPiiSiEfyyfX97xqJ6HTA,https://www.youtube.com/channel/UCYwPiiSiEfyyfX97xqJ6HTA,"연예냥이",,4,4696,"entertainment:4","꼬꼬무에서 눈물 흘린 웬디 #연예 #이슈 #kpop #연예인 #가수 #아이돌 #뉴스 / BTS뷔와 열애설 터진 리정 #연예 #이슈 #kpop #연예인 #가수 #아이돌 #리정 / 로제 아파트 20억뷰 돌파 ㄷㄷㄷㄷ #연예 #이슈 #kpop #연예인 #가수 #아이돌 #로제 #브루노마스",,
UCF8AeLlUbEpKju6v1H6p8Eg,https://www.youtube.com/channel/UCF8AeLlUbEpKju6v1H6p8Eg,"한국경제TV",KR,1,4583,"ai:1","韓·블랙록, AI·재생에너지 협력 MOU... ""한국을 아시아태평양 AI 수도로"" | 굿모닝작전_250923",,
UCeRfi4oXx36BmEIy1athz7Q,https://www.youtube.com/channel/UCeRfi4oXx36BmEIy1athz7Q,"맛집 임정호",KR,1,4565,"community:1","검단맘 커뮤니티 난리 고기집 #애월도",,
UCaZS_XwAu1yBMNoQDD1mR7g,https://www.youtube.com/channel/UCaZS_XwAu1yBMNoQDD1mR7g,"play 채널A",KR,2,4521,"ai:2","[LIVE] 채널A 스포츠 ""제9회 문경아시아소프트테니스선수권대회 (9/21)"" / [LIVE] 채널A 스포츠 ""제9회 문경아시아소프트테니스선수권대회 (9/21)""",,
UCeViDXIeZpd3CaAmG-gaQWQ,https://www.youtube.com/channel/UCeViDXIeZpd3CaAmG-gaQWQ,"앵무 아리,아랑",,1,4498,"sports:1","손흥민은 참 이상하다는 미국언론 반응        #리얼스포츠",,
UCW827BatTo7rdO4C_Pw78SA,https://www.youtube.com/channel/UCW827BatTo7rdO4C_Pw78SA,"은밀한 뒷담화",KR,1,4441,"entertainment:1","집주인과 세입자의 은밀한 계약 #오디오북 #시니어사랑 #중년로맨스 #월세방사연 #중년사랑이야기 #감성스토리 #인생드라마 #두번째사랑 #로맨스오디",,
UC6O1y9zgPQzHa9tLiePpnUw,https://www.youtube.com/channel/UC6O1y9zgPQzHa9tLiePpnUw,"소렐 sorrel",KR,1,4432,"review:1","애플워치 se3 사전예약 구매 후 언박싱 리뷰 페어링 방법 가격 사은품 | 동생돈동생산 언니리뷰",,
UCgmYKlPRgCsjOKOe6CM49Iw,https://www.youtube.com/channel/UCgmYKlPRgCsjOKOe6CM49Iw,"뭐있슈",KR,1,4267,"entertainment:1","성시경 1인기획사 논란 #연예이슈 #1인기획사 #여러분생각은",,
UCdwyTJbOy8xK2hPoe28o7Fw,https://www.youtube.com/channel/UCdwyTJbOy8xK2hPoe28o7Fw,"올냥이 AllTopCAT",KR,1,4181,"review:1","게임하다가 정신 나갈뻔 했습니다.. 라타탄 라타탄 @_@『25.09.19 풀영상』",,
UCiNw0qlX-LDfHSzVcx5rR0g,https://www.youtube.com/channel/UCiNw0qlX-LDfHSzVcx5rR0g,"예스 골프 - Yes Golf",US,1,4115,"review:1","랩퍼터 OZ.1i HS (힐샤프트) 퍼터 리뷰. 센터 샤프트 ❌",,
UC5Xy07jY1sa8kFQWtFYukoA,https://www.youtube.com/channel/UC5Xy07jY1sa8kFQWtFYukoA,"브버지VAR",,1,4075,"review:1","[VAR라이브] 코리안리거VAR(계속되는 코리안리거들의 활약 리뷰)",,
UC_qCBCJfHVoJ-lgFJJ9k99w,https://www.youtube.com/channel/UC_qCBCJfHVoJ-lgFJJ9k99w,"박대김",KR,1,4049,"review:1","수원 통닭거리 맛집 용성통닭 리뷰",,
UCMubIIhcJQuMHYVZQ7pT2rg,https://www.youtube.com/channel/UCMubIIhcJQuMHYVZQ7pT2rg,"청바지 👖 ",KR,1,3959,"senior:1","“20년 함께한 집… 법적 남편 아니라고 쫓겨난다면? #시니어 #가족 #재산분쟁 #감동실화” #부부이야기 #결혼생활",,
UCz9owiXUt0UoSRfhdz8-FYw,https://www.youtube.com/channel/UCz9owiXUt0UoSRfhdz8-FYw,"스포츠마니아TV",KR,1,3941,"sports:1","[경기리뷰] 리뷰 할 말이 없는 경기....롯데(감보아) vs 키움(박정훈)/ 9월 20일 / 롯데편파중계 [ 염종석 해설위원 & 김동현 캐스터",,
UCr1TNUtJFImgRFIeFoj9STw,https://www.youtube.com/channel/UCr1TNUtJFImgRFIeFoj9STw,"숨겨진 사실",KR,1,3925,"senior:1","추석지원금 50만원 신청 놓치면 평생 후회! | 노인 건강 | 시니어 지혜 | 오디오북 | 노년 이야기 | 숨겨진 사실",,
UCGjWieFABr9T__tB9pkNkbA,https://www.youtube.com/channel/UCGjWieFABr9T__tB9pkNkbA,"명화극장",KR,1,3859,"review:1","🔥와.. 제가 올해 본 영화중 ""레전드""입니다.. ""킹스맨 감독""이 만든 역대급 액션과 연출의 첩보영화 [영화리뷰, 결말포함]",,
UCY8KCw_KgDYc5uUiv1vLeuA,https://www.youtube.com/channel/UCY8KCw_KgDYc5uUiv1vLeuA,"미미댄스 TV ",,1,3758,"senior:1","시니어사교댄스 전문 학원 상시모집 010~4139~7014",,
UCZ1V6H7nEj8drVwPPfwlb3g,https://www.youtube.com/channel/UCZ1V6H7nEj8drVwPPfwlb3g,"좋은패션",KR,1,3753,"senior:1","60대 이후 절대 입지 마세요 X 대신 이렇게 입으세요 #시니어패션 #60대패션 #70대패션 #shorts",,
UCNwVuui2poN4U67PGWDALRQ,https://www.youtube.com/channel/UCNwVuui2poN4U67PGWDALRQ,"쇼츠세상",,1,3717,"entertainment:1","박서진, 31년째 혼전순결 고백! “난 그린벨트다” 😂연예, 스포츠, 드라마를 재미있게",,
UCTrOm5fe6j38IsZYyF-czTg,https://www.youtube.com/channel/UCTrOm5fe6j38IsZYyF-czTg,"official ghost vlog",KR,1,3651,"official:1","[오피셜트럼프 전망] 조정 겁먹지 마세요! ""이 영상""으로 종결하겠습니다!",,
UC_ht4ObPPVHlVeiXVcLnV8Q,https://www.youtube.com/channel/UC_ht4ObPPVHlVeiXVcLnV8Q,"조용히우클릭",,1,3630,"politics:1","쓰레기 정치공작 감행… 장동혁의 분노!",,
UC491okEQXbzp5H1PCMLiY9A,https://www.youtube.com/channel/UC491okEQXbzp5H1PCMLiY9A,"단아",KR,1,3597,"review:1","다이소 노글루 속눈썹 4종 솔직리뷰... 1편 #다이소 #노글루속눈썹 #다이소뷰티 #신상 #리뷰",,
UCENtYIb7Sqw1DYnZruqTxfw,https://www.youtube.com/channel/UCENtYIb7Sqw1DYnZruqTxfw,"인생2막 소식통",KR,2,3563,"senior:2","시니어 관절, 이 운동과 습관은 절대 피하세요! / 시니어 피부 주름, 이것만 먹어도 달라집니다!",,
UCRBJLSFfQ3HfkarTxp5Vklw,https://www.youtube.com/channel/UCRBJLSFfQ3HfkarTxp5Vklw,"ㅇㅅㅇ",,2,3538,"official:2","Cry Baby - Official髭男dism REJOICE ASIA TOUR in seoul 241201 / Anarchy (REJOICE ver) - Official髭男dism REJOICE ASIA TOUR in seoul 241201",,
UCxMqkAggtr-nFPmENe1ppXA,https://www.youtube.com/channel/UCxMqkAggtr-nFPmENe1ppXA,"Malak zaino",KR,7,3531,"community:7","[해외선물 실시간] 해외선물 1등 커뮤니티 사기사례 먹튀제보 해선정보공유 | 해선코리아 해외선물 전략 공유 #해외선물 #해외선물실시간 #해외선물 / [해외선물 실시간] 해외선물 1등 커뮤니티 사기사례 먹튀제보 해선정보공유 | 해선코리아 해외선물 전략 공유 #해외선물 #해외선물실시간 #해외선물 / [해외선물 실시간] 해선 안전 커뮤니티 사기사례 먹튀제보 해선정보공유 | 해선코리아 해외선물 전략 공유 #해외선물 #해외선물실시간 #해외선물방송",,
UCK6J2pkjJfAbmNp8dkloWaw,https://www.youtube.com/channel/UCK6J2pkjJfAbmNp8dkloWaw,"시니어파워업",KR,1,3511,"senior:1","주민센터에 '이것' 신청하면 매달 5만원 받습니다 #시니어정보 #시니어복지 #시니어혜택 #주민센터 #5만원 #현금지급 #복지혜택",,
UCfH-hmzHdzOwz6eTU_5Y3_A,https://www.youtube.com/channel/UCfH-hmzHdzOwz6eTU_5Y3_A,"강작가",KR,1,3505,"politics:1","정의로운 검사 vs 정치 검사/ 박상용과 박균택",,
UCmM7_1uOjGVVPL1nrfongjw,https://www.youtube.com/channel/UCmM7_1uOjGVVPL1nrfongjw,"학생의소리TV",KR,1,3500,"politics:1","재섭아 왜 정치해??",,
UCM0hmNsAtSKmZtC0Bk2TPhQ,https://www.youtube.com/channel/UCM0hmNsAtSKmZtC0Bk2TPhQ,"인생사연의 흔적",,1,3480,"senior:1","효부며느리가 차려준 미역국 #사연 #사연라디오 #시니어 #시니어사연",,
UC4i5bxUyVRIgnwYFYZqhCGw,https://www.youtube.com/channel/UC4i5bxUyVRIgnwYFYZqhCGw,"크립토월드 [CRYPTO_WORLD]",KR,2,3425,"official:2","[오피셜트럼프코인 전망] 차트폭락,  결국 재단 나섰다!⚠️지금 대응 해야 합니다!⚠️지금 매도 하시면 안 됩니다! / [ 오피셜트럼프코인 전망 분석 ] 재단 목표가 정해 졌습니다!♻️대규모 호재 발표!!♻️결국 ""여기""까지 올라갑니다!!",,
UCCu7BCdADOLbGAsTNoVgOBA,https://www.youtube.com/channel/UCCu7BCdADOLbGAsTNoVgOBA,"니칸 스포츠분석",KR,2,3401,"sports:2","9월 23일 MLB 메이저리그 3경기 스포츠분석 미국야구 믈브 / 9월 21일 국내야구 + 일본야구 9경기 스포츠분석 KBO NPB",,
UCtDwRZ3lCvsu4KvG_7RXk7A,https://www.youtube.com/channel/UCtDwRZ3lCvsu4KvG_7RXk7A,"태웅잉",,1,3339,"ai:1","갑자기 공포 게임ㅣ레식",,
UCWIYxJ_eeCShvBQGTjwGgnQ,https://www.youtube.com/channel/UCWIYxJ_eeCShvBQGTjwGgnQ,"AF Coming UP Car",KR,2,3331,"review:2","왕의 귀환: 2026 현대 그랜저 리무진 풀 리뷰! / 전설의 귀환: 완전히 새로워진 2026 KGM 코란도 풀 리뷰!",,
UCKKZ83sbPSeJMNT8J4-DvYQ,https://www.youtube.com/channel/UCKKZ83sbPSeJMNT8J4-DvYQ,"정치보국",KR,1,3310,"politics:1","#천준호 ..당분간 떨어져 지내고 싶어..#이재명 #구교형 #정치비상구",,
UC09xECGJTs8YPzfr66EU86g,https://www.youtube.com/channel/UC09xECGJTs8YPzfr66EU86g,"한닙정치",KR,3,3227,"politics:3","🎯 09월 22일 한닙정치 주요 이슈 5가지! #한닙정치 #정치뉴스 #정치분석 #shorts / 📢 09월 22일 한닙정치 주요 이슈 5가지! #한닙정치 #정치뉴스 #정치분석 #shorts / 💥 09월 21일 한닙정치 주요 이슈 5가지! #한닙정치 #정치뉴스 #정치분석 #shorts",,
UCRXVgMnGUlbkHXl9MOlJC_Q,https://www.youtube.com/channel/UCRXVgMnGUlbkHXl9MOlJC_Q,"밥풀떼기TV",KR,1,3164,"sports:1","2025 KBO 리그 오피셜 컬렉션 카드 플러스#크보#롯데자이언츠",,
UCEbt91pJZpTkf5jjzjSFQsw,https://www.youtube.com/channel/UCEbt91pJZpTkf5jjzjSFQsw,"인생명언공감📚",,1,3129,"senior:1","#인생조언 #인생명언 #삶의지혜 #시니어 #삶의지혜 #중년 #노년 #2030 #3040 #4050 #명언 #의미 #공감 #인생공감 #인생 #공감",,
UC2SG7SG6dQ7Dw2NdJbPd0dw,https://www.youtube.com/channel/UC2SG7SG6dQ7Dw2NdJbPd0dw,"J리에",KR,1,3115,"senior:1","가을 시니어 패션 스카프 하나로 10살 어려 보이는법#건강생활 #시니어라이프 #시니어패션",,
UC6oZwWqwPDjL8vH10SD2d6A,https://www.youtube.com/channel/UC6oZwWqwPDjL8vH10SD2d6A,"힐링시니어라이프",KR,1,3022,"senior:1","이재명정부 기초수급제 폐지? #복지 #시니어정책 #복지정책",,
